sysnum,title,author,date,place
002368499,The Household of Sir Thos. More. With an introduction by W. H. Hutton and ... illustrations by J. Jellicoe and H. Railton,"MANNING, Anne.",1896,London
001704007,"Genom Sveriges Bygder. Skildringar af vårt land och folk ... Tredje upplagan, genomsedd och tillökad af J. P. Velander. Med 545 illustrationer","HOFBERG, Johan Herman.",1896,Stockholm
002909582,"New Recitations for Infants and Babies, comprising lessons on animate nature, natural phenomena ... Arranged with suitable actions by A. Pickering","PICKERING, Annie.",1896,"pp. viii. 81. G. Philip & Son: London, 1896"
003821062,"La Sicile. Impressions du présent et du passé, illustrées par l'auteur","VUILLIER, Gaston.",1896,Paris
000603810,Les Députés du Pas-de-Calais à la Convention,"CARDEVACQUE, Adolphe de.",1896,Abbeville
001644661,"Kulturgeschichte ... Vierte Auflage. Neu bearbeitet von M. von Brandt [and others], etc","HELLWALD, Friedrich Anton Heller von Baron",1896,Leipzig
002933114,Love Triumphant. (Two ... tales.),"PLATT, William Miscellaneous Writer",1896,London
003257008,A Noble Wife. A novel,"SAUNDERS, John Novelist",1896,London
001910294,The Growth of the American Nation,"JUDSON, Harry Pratt.",1896,London
000376211,Lyon Pittoresque ... Avec une préface de M. Coste-Labaume. Illustré ... par J. Drevet,"BLETON, Auguste.",1896,Paris
002293129,"The Student's Lyell. A manual of elementary geology. Edited by J. W. Judd. With ... illustrations, etc","LYELL, Charles Sir, Bart",1896,London
002054014,Geschichte der Stadt Konstanz und ihrer nächsten Umgebung,"LAIBLE, Joseph.",1896,Konstanz
003257008,A Noble Wife. A novel,"SAUNDERS, John Novelist",1896,London
002293129,"The Student's Lyell. A manual of elementary geology. Edited by J. W. Judd. With ... illustrations, etc","LYELL, Charles Sir, Bart",1896,London
003916676,Lady Levallion. [A tale.],"WIDDRINGTON, George.",1896,London
000433666,The Century of Louis XIV. Its arts-its ideas. From the French ... by Mrs. Cashel Hoey. [With plates.],"BOURGEOIS, Émile.",1896,London
003253482,"Jeanne d'Arc et la Normandie au XVme siècle. Illustrations, etc","SARRAZIN, Albert Avocat",1896,Rouen
000369579,Anthony Blake's Experiment. [A novel. By Alice O'Brien.],"BLAKE, Anthony.",1896,London
002368499,The Household of Sir Thos. More. With an introduction by W. H. Hutton and ... illustrations by J. Jellicoe and H. Railton,"MANNING, Anne.",1896,London
002580837,Senlis et ses environs,"MÜLLER, Eugène Abbé",1896,Senlis
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
003581310,Elementary Physical Geography,"TARR, Ralph Stockman.",1896,New York & London
001514854,Saunterings in Florence. A new artistic and practical hand-book for English and American tourists. With one hundred illustrations and maps,"GRIFI, Elvira.",1896,Florence
001704007,"Genom Sveriges Bygder. Skildringar af vårt land och folk ... Tredje upplagan, genomsedd och tillökad af J. P. Velander. Med 545 illustrationer","HOFBERG, Johan Herman.",1896,Stockholm
003092628,"Aluminium ... Third edition, revised and enlarged, etc","RICHARDS, Joseph William.",1896,Philadelphia
001704007,"Genom Sveriges Bygder. Skildringar af vårt land och folk ... Tredje upplagan, genomsedd och tillökad af J. P. Velander. Med 545 illustrationer","HOFBERG, Johan Herman.",1896,Stockholm
002293129,"The Student's Lyell. A manual of elementary geology. Edited by J. W. Judd. With ... illustrations, etc","LYELL, Charles Sir, Bart",1896,London
000360602,"The Brighton Chain Pier: in memoriam. Its history from 1823 to 1896, with a biographical notice of Sir Samuel Brown, its designer and constructor, etc. [With plates.]","BISHOP, John George.",1896,Brighton
003876162,From the Black Sea through Persia and India ... Illustrated by the author,"Weeks, Edwin Lord.",1896,London
003485095,Never Give In. A tale of the life and times of Gustavus Adolphus,"STEBBING, Grace.",1896,London
003138574,A honfoglalás története ... Két térképpel,"ROHONYI, Gyula.",1896,Budapest
000433665,"Le Grand siècle. Louis XIV. Les arts, les idées, etc. [With plates.]","BOURGEOIS, Émile.",1896,Paris
001833685,"Robert Burns in Other Tongues. A critical review of the translations of the songs & poems of Robert Burns. [With selections from various translations, and portraits.]","JACKS, William.",1896,Glasgow
001567835,"The Half Hour Library of Travel, Nature and Science for young readers",,1896,London
002581303,Onze Gouden Eeuw. De Republiek der Vereenigde Nederlanden in haar bloeitijd ... Geïllustreerd onder toezicht van J. H. W. Unger,"MULLER, Pieter Lodewijk.",1896,Leiden
002129382,"Letters from India and Ceylon, including the Manchester of India, the Indian Dundee, and Calcutta jute mills ... 1895-96. Reprinted from the “Dundee Advertiser.”","LENG, John Sir",1896,Dundee
003973034,"Crystallography for Beginners. With an appendix on the use of the blowpipe and the determination of common minerals, etc. [With 3 tables of diagrams.]","WOODWARD, Charles Josiah.",1896,London
000841065,"Book of Word & Music of Humorous Songs, Burlesque Sketches, & Recitals. [With a portrait.]","CURTIS, Walter.",1896,Leeds
000209253,Battles and Battlefields in England ... Illustrated by the author. With an introduction by H. D. Traill,"BARRETT, Charles Raymond Booth.",1896,London
002293129,"The Student's Lyell. A manual of elementary geology. Edited by J. W. Judd. With ... illustrations, etc","LYELL, Charles Sir, Bart",1896,London
002390843,Captain Marryat's Novels. “The King's Own” edition. [Introduction to each volume by W. L. Courtney. With illustrations.] L.P,"Marryat, Frederick",1896,London
003166185,An Unconventional Girl. [A novel.],"ROSSI, Louise.",1896,London
002983354,A Mask and a Martyr. [A novel.],"PRESCOTT, E. Livingston pseud. [i.e. Edith Katharine Spicer Jay.]",1896,London
000204744,Behind the Great Wall ... With ... illustrations,"BARNES, Irene H.",1896,London
001970021,Westward Ho! ... With illustrations by C. E. Brock,"Kingsley, Charles",1896,London
003954016,"Gray Days and Gold ... New edition, revised, with illustrations","WINTER, William Poet",1896,New York
000749400,"[Windsor Castle. Official and authorized royal guide ... Illustrated, etc.]","COLLMANN, Leonard.",1896,London
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
003180149,"Djin-Djin, the Japanese Bogie Man, etc. (Christmas pantomime.)","ROYLE, Bert and WILLIAMSON (James Cassius)",1896,Melbourne
003055009,"Paraguay. Capítulos entresacados de la Nueva Geografía Universal ... Prólogo, traducción y notas por R. de Olascoaga, etc","RECLUS, Élisée.",1896,Asunción del Paraguay
002438937,Mayville. An Anglo-French Pleasaunce: its attractions and aims. Illustrations by Phil May,"MAY, Philip William.",1896,London
002494922,Rambles round Edge Hills and in the Vale of the Red Horse. [With plates and a map.],"MILLER, George Vicar of Radway",1896,Banbury
001384296,"[Outlines of Geology ... Second edition revised, etc.]","GEIKIE, James.",1896,London
003973034,"Crystallography for Beginners. With an appendix on the use of the blowpipe and the determination of common minerals, etc. [With 3 tables of diagrams.]","WOODWARD, Charles Josiah.",1896,London
000976404,The Bloom of Faded Years. [A novel.],"DOWNE, Walmer.",1896,Greenock
002486743,The Official Guide to the Midland Railway ... Abridged and popular edition. Illustrated,,1896,London
001514854,Saunterings in Florence. A new artistic and practical hand-book for English and American tourists. With one hundred illustrations and maps,"GRIFI, Elvira.",1896,Florence
003537490,The Poems of Sir John Suckling. (Edited by John Gray and decorated by C. Ricketts.),"SUCKLING, John Sir",1896,London
003581310,Elementary Physical Geography,"TARR, Ralph Stockman.",1896,New York & London
001498391,"Arnold Inglehurst, the Preacher. A story of the Fen Country","GREEN, Evelyn Everett.",1896,London
002903060,"A Treatise on Ore Deposits ... Second edition, rewritten and greatly enlarged by H. Louis, etc","PHILLIPS, John Arthur.",1896,London
000760332,"History of Concord, New Hampshire, from the original grant in seventeen hundred and twenty-five to the opening of the twentieth century. Prepared under the supervision of the City History Commission. James O. Lyford, editor","LYFORD, James Otis.",1896,Concord
003537490,The Poems of Sir John Suckling. (Edited by John Gray and decorated by C. Ricketts.),"SUCKLING, John Sir",1896,London
003055009,"Paraguay. Capítulos entresacados de la Nueva Geografía Universal ... Prólogo, traducción y notas por R. de Olascoaga, etc","RECLUS, Élisée.",1896,Asunción del Paraguay
000138105,"Les Fiefs du Bourbonnais. La Palisse, etc. (Moulins, rive droite de l'Allier.)","AUBERT DE LA FAIGE, Geneste Émile and LA BOUTRESSE (Roger de)",1896,Paris; Moulins
001541639,"General History of Civilization in Europe. Edited, with ... notes, by G. W. Knight","GUIZOT, François Pierre Guillaume.",1896,New York
001644661,"Kulturgeschichte ... Vierte Auflage. Neu bearbeitet von M. von Brandt [and others], etc","HELLWALD, Friedrich Anton Heller von Baron",1896,Leipzig
002784658,Notes in Japan ... With illustrations by the author,"PARSONS, Alfred William.",1896,London
002438937,Mayville. An Anglo-French Pleasaunce: its attractions and aims. Illustrations by Phil May,"MAY, Philip William.",1896,London
003775837,"У Болгаръ и заграницей, 1881-1893 ... Продолженіе очерковъ “Дома и на Войнѣ” ... Изданіе второе","VERESHCHAGIN, Aleksandr Vasil'evich.",1896,С.-Петербургъ
001498391,"Arnold Inglehurst, the Preacher. A story of the Fen Country","GREEN, Evelyn Everett.",1896,London
001656304,"[The Bravest of the Brave: or, With Peterborough in Spain. ... With ... illustrations, etc.]","Henty, G. A. (George Alfred)",1896,Glasgow; W. Briggs
001638031,"Die Erde. Eine allgemeine Erd- und Länderkunde, etc","HEIDERICH, Franz.",1896,Wien
002129135,"Aus den Alpen ... Illustriert, etc","LENDENFELD, Robert von.",1896,Wien
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
002676588,"[The Official Guide to the Norwich Castle Museum, with an account of its origin & progress. By Thomas Southwell ... Also an historical account of the castle keep by Rev. Wm. Hudson ... and a guide to the collection of pictures ... by G. C. Eaton, etc. [With plates.]]",,1896,London
000184181,Chronicles of the Royal Borough of Woodstock. Compiled from the Borough records and other original documents. [With illustrations.],"Ballard, Adolphus.",1896,Oxford
001200964,"Musa Pedestris: three centuries of canting songs and slang rhymes, etc","FARMER, John Stephen.",1896,London]
001980788,"Székelyföld, etc","HANKÓ, Vilmos.",1896,Budapest
002784658,Notes in Japan ... With illustrations by the author,"PARSONS, Alfred William.",1896,London
000495563,[The Story of Africa and its Explorers. [With plates and maps.]],"BROWN, Robert M.A., Ph.D",1896,London
002256243,"From Manassas to Appomattox. Memoirs of the civil war in America ... Illustrated, etc","LONGSTREET, James.",1896,Philadelphia
002255597,Our Native Land: a picturesque ramble through the three kingdoms ... With 108 illustrations,"LONGLEY, Francis Edward.",1896,London
002494320,Kurze Erklärung der Weltkarte des Frauenklosters Ebstorf,"MILLER, Conrad.",1896,Köln
000976404,The Bloom of Faded Years. [A novel.],"DOWNE, Walmer.",1896,Greenock
001384296,"[Outlines of Geology ... Second edition revised, etc.]","GEIKIE, James.",1896,London
000209253,Battles and Battlefields in England ... Illustrated by the author. With an introduction by H. D. Traill,"BARRETT, Charles Raymond Booth.",1896,London
003829292,La France aux colonies,"WAHL, Maurice.",1896,Paris
003430223,"The Web of an old Weaver, etc","SNOWDEN, James Keighley.",1896,London
003004249,Селенгинская Даурія. Очерки забайкальскаго края ... Съ 10 рис. и ... картой Забайкалья,"PTITSUIN, Vladimir V.",1896,С.-Петербургъ
001506051,"Brixham, in Devonia. Illustrated guide, with historical and descriptive sketch, and handbook to Torbay and the neighbourhood, etc","GREGORY, Charles of Brixham",1896,Totnes
001316031,Fredensborg. Det danske Kongehus og dets Slægt. Med Bidrag af danske og fremmede Forfattere og Kunstnere,,1896,Kjøbenhavn
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
000433881,"Recherches sur Fontainebleau. Précédées d'un portrait de l'auteur et d'un manuscrit inédit de N. de Fer, 1699. [Articles reprinted from the “Abeille de Fontainebleau,” edited by Maurice Bourges.]","BOURGES, Ernest.",1896,Fontainebleau
002686114,"Chez les Abarambos. Ce que devient l'Afrique mystérieuse, etc","NYS, Fernand.",1896,Anvers
001308646,Nama und Damara. Deutsch Süd-West-Afrika,"FRANÇOIS, Hugo von.",1896,Magdeburg
000433666,The Century of Louis XIV. Its arts-its ideas. From the French ... by Mrs. Cashel Hoey. [With plates.],"BOURGEOIS, Émile.",1896,London
001762619,Lord Hever. A novel,"HULBURD, Percy.",1896,London
003057425,"Petroleum: a treatise on the geographical distribution and geological occurrence of petroleum and natural gas ... By B. Redwood, assisted by G. T. Holloway, and other contributors ... With maps, etc","REDWOOD, Boverton Sir, Bart",1896,London
003973034,"Crystallography for Beginners. With an appendix on the use of the blowpipe and the determination of common minerals, etc. [With 3 tables of diagrams.]","WOODWARD, Charles Josiah.",1896,London
001910294,The Growth of the American Nation,"JUDSON, Harry Pratt.",1896,London
002415000,"The Struggle of the Nations. Egypt, Syria, and Assyria ... Edited by A. H. Sayce. Translated by M. L. McClure. With map ... and ... illustrations","MASPERO, Gaston Camille Charles.",1896,London
000571275,"The Way about Herefordshire ... Written by C. Caldicott and illustrated by C. Caldicott and A. E. Caldicott. With a comprehensive county gazetteer, edited by A. Baines. (2nd edition.)","CALDICOTT, Charles.",1896,London
002293129,"The Student's Lyell. A manual of elementary geology. Edited by J. W. Judd. With ... illustrations, etc","LYELL, Charles Sir, Bart",1896,London
002486743,The Official Guide to the Midland Railway ... Abridged and popular edition. Illustrated,,1896,London
001704007,"Genom Sveriges Bygder. Skildringar af vårt land och folk ... Tredje upplagan, genomsedd och tillökad af J. P. Velander. Med 545 illustrationer","HOFBERG, Johan Herman.",1896,Stockholm
002736641,"West Dene Manor, etc. [A story.]","OWEN, afterwards VISGER, Jean Allan.",1896,London
001279315,"Description géologique du Caucase central. (Thèse, etc.)","FOURNIER, Eugène Geologist",1896,Marseille
002300886,"A Book of Old English Ballads. With an accompaniment of decorative drawings by G. W. Edwards, and an introduction by H. W. Mabie","MABIE, Hamilton Wright.",1896,New York
003253482,"Jeanne d'Arc et la Normandie au XVme siècle. Illustrations, etc","SARRAZIN, Albert Avocat",1896,Rouen
003605161,Ballads and Songs ... With original illustrations by H. M. Brock,"Thackeray, William Makepeace",1896,London
002300886,"A Book of Old English Ballads. With an accompaniment of decorative drawings by G. W. Edwards, and an introduction by H. W. Mabie","MABIE, Hamilton Wright.",1896,New York
002535623,La vie des boulevards ... Dessins en couleurs par P. Vidal,"MONTORGUEIL, Georges pseud. [i.e. Octave Lebesque.]",1896,Paris
003501199,[A Child's Garden of Verses ... Second edition.],"Stevenson, Robert Louis",1896,"pp. xiv. 136. John Lane: London, 1896 [1895]"
001910294,The Growth of the American Nation,"JUDSON, Harry Pratt.",1896,London
002159900,Wensleydale and Swaledale Guide ... Illustrated,"LEYLAND, John of Forest Hill",1896,Newcastle-upon-Tyne
000115982,"[Old Caleb's Will: or, the Fortunes of the Cardew family.]","ARMSTRONG, Frances Charlotte.",1896,London
000209253,Battles and Battlefields in England ... Illustrated by the author. With an introduction by H. D. Traill,"BARRETT, Charles Raymond Booth.",1896,London
002491871,"Personal Recollections and Observations of General Nelson A. Miles, embracing a brief view of the civil war ... and the story of his Indian campaigns ... Copiously illustrated ... by F. Remington, etc","MILES, Nelson Appleton.",1896,Chicago
001745619,A History of Rome to the death of Cæsar,"HOW, Walter Wybergh and LEIGH (Henry Devenish)",1896,London
003775837,"У Болгаръ и заграницей, 1881-1893 ... Продолженіе очерковъ “Дома и на Войнѣ” ... Изданіе второе","VERESHCHAGIN, Aleksandr Vasil'evich.",1896,С.-Петербургъ
000433665,"Le Grand siècle. Louis XIV. Les arts, les idées, etc. [With plates.]","BOURGEOIS, Émile.",1896,Paris
003057425,"Petroleum: a treatise on the geographical distribution and geological occurrence of petroleum and natural gas ... By B. Redwood, assisted by G. T. Holloway, and other contributors ... With maps, etc","REDWOOD, Boverton Sir, Bart",1896,London
000015282,The Growth of the French Nation,"ADAMS, George Burton.",1896,"Meadville, Pa"
000209253,Battles and Battlefields in England ... Illustrated by the author. With an introduction by H. D. Traill,"BARRETT, Charles Raymond Booth.",1896,London
001820978,The Alhambra ... With an introduction by E. R. Pennell. Illustrated with drawings of the places mentioned by J. Pennell,"IRVING, Washington.",1896,London
001567835,"The Half Hour Library of Travel, Nature and Science for young readers",,1896,London
002736641,"West Dene Manor, etc. [A story.]","OWEN, afterwards VISGER, Jean Allan.",1896,London
001704007,"Genom Sveriges Bygder. Skildringar af vårt land och folk ... Tredje upplagan, genomsedd och tillökad af J. P. Velander. Med 545 illustrationer","HOFBERG, Johan Herman.",1896,Stockholm
003210214,"Records of Rowington, being extracts from the deeds in possession of the feoffees of the Rowington charities, with notes from the parish chest ... and appendix of MSS. from the British Museum, etc","RYLAND, John William.",1896,"Birmingham, F. Hall"
001704007,"Genom Sveriges Bygder. Skildringar af vårt land och folk ... Tredje upplagan, genomsedd och tillökad af J. P. Velander. Med 545 illustrationer","HOFBERG, Johan Herman.",1896,Stockholm
002390844,The Novels of Captain Marryat. Edited by R. Brimley Johnson. L.P,"Marryat, Frederick",1896,London
001704007,"Genom Sveriges Bygder. Skildringar af vårt land och folk ... Tredje upplagan, genomsedd och tillökad af J. P. Velander. Med 545 illustrationer","HOFBERG, Johan Herman.",1896,Stockholm
003646126,"Die Kaiserproklamation in Versailles am 18. Januar 1871, etc. (Zum Jahrestage der Kaiserproklamation. Nachträge, etc.)","TOECHE MITTLER, Christian Siegfried Theodor.",1896,Berlin
000079514,"The Town and City of Waterbury, Connecticut, from the aboriginal period to the year eighteen hundred and ninety-five","ANDERSON, Joseph Rev., of Waterbury, Connecticut",1896,New Haven
002333337,"In the Volcanic Eifel. A holiday ramble ... With ... illustrations by T. R. Macquoid, and ... maps","MACQUOID, Katharine Sarah and (Gilbert S.)",1896,London
002415000,"The Struggle of the Nations. Egypt, Syria, and Assyria ... Edited by A. H. Sayce. Translated by M. L. McClure. With map ... and ... illustrations","MASPERO, Gaston Camille Charles.",1896,London
000371673,"Taking a Stand, etc","BLANCHARD, Amy Ella.",1896,Philadelphia
002535575,Les Châteaux suisses. Anciennes anecdotes et chroniques. Nouvelle édition. Illustrations de H. Van Muyden. [With a portrait.],"MONTOLIEU, Élisabeth Jeanne Isabelle Pauline de Baroness",1896,Genève
